recipient_name,cleaned_names
TOPSIDE TENT & PARTY RENTALS,TOPSIDE TENT & PARTY RENTALS
FAWN LAKE COUNTRY CLUB,FAWN LAKE COUNTRY CLUB
GIG WILLOW BRANCH,GIG WILLOW BRANCH
GUITAR CENTER - MIDLOTHIAN,GUITAR CENTER - MIDLOTHIAN
DANK EATS,DANK EATS
GRILLED MEATS & TREATS,GRILLED MEATS & TREATS
FIRST WATCH - MIDLOTHIAN,FIRST WATCH - MIDLOTHIAN
HAMBURGER PARTY RENTALS,HAMBURGER PARTY RENTALS
SOUTHSIDE BARBECUE,SOUTHSIDE BARBECUE
OMAHA STEAKS,OMAHA STEAKS
SCARLETT OAK,SCARLETT OAK
YOURS TRULY,YOURS TRULY
BOGART & ASSOCIATES INC.,BOGART & ASSOCIATES INC.
TARGET - CHESTERFIELD,TARGET - CHESTERFIELD
SUBURBAN CLEANERS,SUBURBAN CLEANERS
ANGELA'S RISTORANTE,ANGELA'S RISTORANTE
"YNOT, LLC","YNOT, LLC"
WESTWOOD CLUB,WESTWOOD CLUB
AMY'S CAFE,AMY'S CAFE
SABATINO'S ITALIAN RESTAURANT,SABATINO'S ITALIAN RESTAURANT
THE RAIL BAR & GRILL,THE RAIL BAR & GRILL
DREAM WEAVER EVENTS & CATERING,DREAM WEAVER EVENTS & CATERING
ESCAPE THE ROOM - DC,ESCAPE THE ROOM - DC
THE SMITH - PENN QUART,THE SMITH - PENN QUART
CHEESTIQUE,CHEESTIQUE
CELLAR.COM (SCHNEIDER'S OF CAPITOL HILL),CELLAR.COM (SCHNEIDER'S OF CAPITOL HILL)
JCPENNY,JCPENNY
GH BASS & COMPANY,GH BASS & COMPANY
OUTBACK,OUTBACK
"BENJAMIN, LEON MR.","BENJAMIN, LEON MR."
BETTER MENSWEAR,BETTER MENSWEAR
HONG KONG KING BUFFET,HONG KONG KING BUFFET
AMERICA'S BEST WINGS,AMERICA'S BEST WINGS
MANHATTAN CLOTHING & JEWELRY,MANHATTAN CLOTHING & JEWELRY
KING CRAB,KING CRAB
OMNI RICHMOND,OMNI RICHMOND
AMERICAN PRIORITY,AMERICAN PRIORITY
GUAPO''S RESTAURANT,GUAPO''S RESTAURANT
CAFE FILI,CAFE FILI
LA QUINTA INN,LA QUINTA INN
PEPSI BEVERAGES COMPANY,PEPSI BEVERAGES COMPANY
SHERRY'S WINE AND SPIRIT,SHERRY'S WINE AND SPIRIT
FOOD CITY - CORPORATE,FOOD CITY - CORPORATE
CRYSTAL GATEWAY,CRYSTAL GATEWAY
OLD EBBITT GRILLED,OLD EBBITT GRILLED
FIRE HOUSE SUBS,FIRE HOUSE SUBS
COURTYARD CAPITOL HILL/NAVY YARD,COURTYARD CAPITOL HILL/NAVY YARD
SCARLET OAK DC,SCARLET OAK DC
DEVELOPWELL LLC,DEVELOPWELL LLC
F&B VOLTAGGIO,F&B VOLTAGGIO
CATE PAPER CO,CATE PAPER CO
MUSIC MUSIC AND MORE MUSIC,MUSIC MUSIC AND MORE MUSIC
THE AMERICSAN CONSERVATIVE UNION FOUNDATION,THE AMERICSAN CONSERVATIVE UNION FOUNDATION
TROJAN ARMS & TACTICAL,TROJAN ARMS & TACTICAL
MOUNT IDA FARM,MOUNT IDA FARM
FESTIVE FARE RENTALS,FESTIVE FARE RENTALS
ONE CREATIVE COOKIE,ONE CREATIVE COOKIE
VINTON WAR MEMORIAL,VINTON WAR MEMORIAL
CAPITAL BURGER,CAPITAL BURGER
85 N SUNNY,85 N SUNNY
GUIDO'S BURRITO OCMD,GUIDO'S BURRITO OCMD
GOODIES FROZEN CUSTARD & TREATS,GOODIES FROZEN CUSTARD & TREATS
TOTAL WINE AND SPIRITS,TOTAL WINE AND SPIRITS
THE ENCHANTED FLORIST,THE ENCHANTED FLORIST
PIGG RIVER COMMUNITY CENTER,PIGG RIVER COMMUNITY CENTER
BADEAUX'S CAJUN KITCHEN,BADEAUX'S CAJUN KITCHEN
DOGWOOD RESTAURANT,DOGWOOD RESTAURANT
EL MARIACHI - LOVINGSTON,EL MARIACHI - LOVINGSTON
FABIOS NY PIZZA - RUCKERSVILLE,FABIOS NY PIZZA - RUCKERSVILLE
RENEWAL BAR AND KITCHEN,RENEWAL BAR AND KITCHEN
GUADALAJARA MEXICAN,GUADALAJARA MEXICAN
BOARS HEAD RESORT,BOARS HEAD RESORT
BLUE RIDGE CAFE AND CATERING,BLUE RIDGE CAFE AND CATERING
CHARLEY'S WATERFRONT CAFE,CHARLEY'S WATERFRONT CAFE
BUGGS ISLAND BREWING COMPANY  CLARKSVILLE,BUGGS ISLAND BREWING COMPANY  CLARKSVILLE
FARDOWNERS RESTAURANT,FARDOWNERS RESTAURANT
RAIL YARD RESTAURANT,RAIL YARD RESTAURANT
HARVESTER PERFORMANCE CENTER LLC,HARVESTER PERFORMANCE CENTER LLC
WAL-MART - BEDFORD,WAL-MART - BEDFORD
THE LOCAL - CHARLOTTESVILLE,THE LOCAL - CHARLOTTESVILLE
BELLA ITALIA RESTAURANT,BELLA ITALIA RESTAURANT
FIVE GUYS - CHARLOTTESVILLE,FIVE GUYS - CHARLOTTESVILLE
BUDDY'S BBQ,BUDDY'S BBQ
BURTON & COMPANY,BURTON & COMPANY
BRIAN'S STEAKHOUSE,BRIAN'S STEAKHOUSE
BLT STEAK - DC,BLT STEAK - DC
FURR'S DELI & DOGS,FURR'S DELI & DOGS
SCORPI INTERNATIONAL,SCORPI INTERNATIONAL
COLOMA RIVER,COLOMA RIVER
PRINCE WILLIAM EDUCATION ASSOCIATION,PRINCE WILLIAM EDUCATION ASSOCIATION
FORT MONROE AUTHORITY,FORT MONROE AUTHORITY
WILL MARLOW LLC,WILL MARLOW LLC
"RENTALS UNLIMITED, INC.","RENTALS UNLIMITED, INC."
SAZERAC COMPANY INC. PAC,SAZERAC COMPANY INC. PAC
POLITICAL TRAVEL PARTNERS LLC,POLITICAL TRAVEL PARTNERS LLC
NATIONAL CLEAN ENERGY WEEK,NATIONAL CLEAN ENERGY WEEK
TOP GOLF NATIONAL HARBOR,TOP GOLF NATIONAL HARBOR
THE BALANCED SNACKBOX,THE BALANCED SNACKBOX
ARGUS INTERNATIONAL INC DBA ARGUS EVENTS,ARGUS INTERNATIONAL INC DBA ARGUS EVENTS
FELICITY BAR & LOUNGE,FELICITY BAR & LOUNGE
DISTRICT SOUL FOOD & LOUNGE,DISTRICT SOUL FOOD & LOUNGE
ALBI,ALBI
MR. BRAXTON BAR & KITCHEN,MR. BRAXTON BAR & KITCHEN
FIRE STATION,FIRE STATION
WWW.SOULANDINKCREW.COM,WWW.SOULANDINKCREW.COM
HIPCITYVEG DUPONT DC,HIPCITYVEG DUPONT DC
HINE RESTAURANTS,HINE RESTAURANTS
TRULUCK'S OCEAN'S FINEST SEAFOOD,TRULUCK'S OCEAN'S FINEST SEAFOOD
MBRF INC,MBRF INC
US SENATE CAFETERIA,US SENATE CAFETERIA
"FUNDRAISING, INC.","FUNDRAISING, INC."
SUSHI YOSHI,SUSHI YOSHI
"HM CONSULTING, INC.","HM CONSULTING, INC."
USHR CATERING,USHR CATERING
TERESA MENDEZ,TERESA MENDEZ
WALMART STORE #2038,WALMART STORE #2038
LAUREN A MYLOTT,LAUREN A MYLOTT
RAYMOND D SCHEIN,RAYMOND D SCHEIN
NOBU RESTAURANT,NOBU RESTAURANT
SCREWTOP,SCREWTOP
HARVEST TIDE,HARVEST TIDE
THE DUCK & THE PEACH,THE DUCK & THE PEACH
COASTLINE OYSTER COMPANY,COASTLINE OYSTER COMPANY
AMERICAN COUNCIL OF ENGINEERING COMPANIES,AMERICAN COUNCIL OF ENGINEERING COMPANIES
VICTORY COALITION LLC,VICTORY COALITION LLC
LA COLLINA,LA COLLINA
HINE RESTAURANT LLC,HINE RESTAURANT LLC
AC HOTEL WASHINGTON DC,AC HOTEL WASHINGTON DC
ROTI RESTAURANTS,ROTI RESTAURANTS
1200 TAYLOR HOAGIES,1200 TAYLOR HOAGIES
THE UNITED PARCEL STORE,THE UNITED PARCEL STORE
RAKUYA,RAKUYA
FOR FIVE,FOR FIVE
RX CATERING DC METRO,RX CATERING DC METRO
"ZOCA MEXICAN RESTAURANT - CAPITOL HILL, WASHINGTON DC","ZOCA MEXICAN RESTAURANT - CAPITOL HILL, WASHINGTON DC"
HINE RESTAURANT GROUP,HINE RESTAURANT GROUP
BULLFROG'S BAGELS,BULLFROG'S BAGELS
CAPITOL FINE WINE AND SPIRITS,CAPITOL FINE WINE AND SPIRITS
THE HENRI DC,THE HENRI DC
HILTON WDC - CAPITOL HILL,HILTON WDC - CAPITOL HILL
HINE RESTAURANTS LLC,HINE RESTAURANTS LLC
STANTON GROUP,STANTON GROUP
DOUBLETREE BY HILTON HOTELS,DOUBLETREE BY HILTON HOTELS
TRULUCK'S OCEAN'S FINEST SEAFOOD AND CRAB,TRULUCK'S OCEAN'S FINEST SEAFOOD AND CRAB
"VINTAGE BY DESIGN, VINTAGE AFFAIRS","VINTAGE BY DESIGN, VINTAGE AFFAIRS"
THORN RUN PARTNERS LLC,THORN RUN PARTNERS LLC
REID POLITICAL CONSULTING LLC DBA REPUBLIC STRATEGIES,REID POLITICAL CONSULTING LLC DBA REPUBLIC STRATEGIES
ROTI RESTAURANTS -,ROTI RESTAURANTS -
HOTEL ZENA,HOTEL ZENA
SENTRYLINK LLC,SENTRYLINK LLC
TRACEY BUCKMAN & ASSOCIATES,TRACEY BUCKMAN & ASSOCIATES
OTTOMAN TAVERN,OTTOMAN TAVERN
NOOSHI - DUPONT CIRCLE,NOOSHI - DUPONT CIRCLE
BAD ASS COFFEE,BAD ASS COFFEE
RONALD REAGAN WASHINGTON AIRPO,RONALD REAGAN WASHINGTON AIRPO
TATTE WASHINGTON DC,TATTE WASHINGTON DC
COLONIAL PARKING INC #882,COLONIAL PARKING INC #882
PAUL FRENCH,PAUL FRENCH
GRAZIE NONNA,GRAZIE NONNA
COLONIAL PARKING #90,COLONIAL PARKING #90
CREWS DCA2 LLC,CREWS DCA2 LLC
"GRIT COFFEE, STONEFIELD","GRIT COFFEE, STONEFIELD"
ROOT & STERN CATERING,ROOT & STERN CATERING
CHICANOS COCINA BAR,CHICANOS COCINA BAR
THE GREEN ZONE,THE GREEN ZONE
SPRIGS CAFE,SPRIGS CAFE
LA COLOMBE - BLAGDEN ALLEY,LA COLOMBE - BLAGDEN ALLEY
REPUBLICAN STATE LEADERSHIP COMMITTEE,REPUBLICAN STATE LEADERSHIP COMMITTEE
SWEET SCIENCE COFFEE DC,SWEET SCIENCE COFFEE DC
CITIZENM WASHINGTON NOMA,CITIZENM WASHINGTON NOMA
LA COLOMBE - MANHATTAN LAUNDRY,LA COLOMBE - MANHATTAN LAUNDRY
CIRCA AT NAVY YARD AND EL,CIRCA AT NAVY YARD AND EL
TAKODA - SHAW,TAKODA - SHAW
"CGI 1100 OPO MANAGEMENT, LP WALDORF ASTORIA WASHINGTON DC","CGI 1100 OPO MANAGEMENT, LP WALDORF ASTORIA WASHINGTON DC"
HOTEL DC TRS LLC HOTEL WASHINGTON,HOTEL DC TRS LLC HOTEL WASHINGTON
JINYA RAMEN BAR - WASHINGTON D,JINYA RAMEN BAR - WASHINGTON D
TACO BELL 16941,TACO BELL 16941
LOVES CONSUMER,LOVES CONSUMER
JOHN KEITH JOHNSON T/A BIENVENU,JOHN KEITH JOHNSON T/A BIENVENU
TST LARDENTE,TST LARDENTE
TST AMBAR - CAPITOL HILL,TST AMBAR - CAPITOL HILL
YSI PROPERTY PAYMENT,YSI PROPERTY PAYMENT
GOLD COURSE GRILLE,GOLD COURSE GRILLE
AMBARRESTAURANT.COM,AMBARRESTAURANT.COM
EZCATERBONCHON,EZCATERBONCHON
BELMONT,BELMONT
TST ROOFERS UNION,TST ROOFERS UNION
BAAN SIAM,BAAN SIAM
CHRIS TRULL,CHRIS TRULL
MATTHEW OVERBY,MATTHEW OVERBY
SECRET SANDWICH SOCIETY - RVA,SECRET SANDWICH SOCIETY - RVA
TRIPLE CROSSING BREWING CO. -,TRIPLE CROSSING BREWING CO. -
CAH - DOWNTOWN,CAH - DOWNTOWN
CAVA GRILL SHORT PUMP,CAVA GRILL SHORT PUMP
HOME TEAM GRILL FAN,HOME TEAM GRILL FAN
TIPSY BEANS CAFE,TIPSY BEANS CAFE
THE PATIO THAI,THE PATIO THAI
VANCOSTAS,VANCOSTAS
SAZERAC HOUSE,SAZERAC HOUSE
OCCASIONS CAFE,OCCASIONS CAFE
THE HENRI,THE HENRI
DAVIO'S NORTHERN ITALIAN STEAKHOUSE,DAVIO'S NORTHERN ITALIAN STEAKHOUSE
CA LUV PAC,CA LUV PAC
VIN SUR WINE BAR,VIN SUR WINE BAR
GRAND VALLEY LLC,GRAND VALLEY LLC
CPE GROUP LLC,CPE GROUP LLC
MASTERS OF MIXOLOGY,MASTERS OF MIXOLOGY
ATLAS RESTAURANT GROUP,ATLAS RESTAURANT GROUP
ZOCA MEXICAN RESTAURANT,ZOCA MEXICAN RESTAURANT
BRAVO,BRAVO
DESTINO,DESTINO
CAVA UNION STATION,CAVA UNION STATION
PARAISO,PARAISO
L'ARDENTE,L'ARDENTE
COLUMBIA PIKE CLEANERS,COLUMBIA PIKE CLEANERS
PARTY PLUS TENTS AND EVENTS,PARTY PLUS TENTS AND EVENTS
SALAMANDER WASHINGTON DC,SALAMANDER WASHINGTON DC
WEYMOUTH WATSON,WEYMOUTH WATSON
ROPE LINE MEDIA LLC,ROPE LINE MEDIA LLC
GUVEN SALON & SPA,GUVEN SALON & SPA
ROCKLANDS BARBECUE AND GRILLING,ROCKLANDS BARBECUE AND GRILLING
SENATE GIFT SHOP - WASHINGTON,SENATE GIFT SHOP - WASHINGTON
PROSPERITY FOOD GROUP,PROSPERITY FOOD GROUP
AUTOGRAPH COLLECTION,AUTOGRAPH COLLECTION
SUGAR REX COOKIE STUDIO,SUGAR REX COOKIE STUDIO
TAPSNAP DC,TAPSNAP DC
"ICE LAB, LLC","ICE LAB, LLC"
US SENATE CAFE,US SENATE CAFE
HILL EAST BURGER,HILL EAST BURGER
COMPLIMENTS ONLY,COMPLIMENTS ONLY
CALL YOUR MOTHER DELI,CALL YOUR MOTHER DELI
PINK TACO,PINK TACO
JUNCTION BAKERY,JUNCTION BAKERY
RIGGS DC HOTEL,RIGGS DC HOTEL
HILL SPIRITS,HILL SPIRITS
EZCATERTHE GREENBEE C,EZCATERTHE GREENBEE C
"TIBER CREEK GROUP, INC. FORMERLY KNOWN AS PECK MADIGAN JONES, INC.","TIBER CREEK GROUP, INC. FORMERLY KNOWN AS PECK MADIGAN JONES, INC."
"COMPASS GROUP USA, INC OCCASIONS CATERERS","COMPASS GROUP USA, INC OCCASIONS CATERERS"
"LAPRIMA FOOD GROUP, INC. CATERING BY SEASONS","LAPRIMA FOOD GROUP, INC. CATERING BY SEASONS"
CORDIAL CRAFT WINES,CORDIAL CRAFT WINES
THE PUB & THE PEOPLE,THE PUB & THE PEOPLE
TST THE SALT LINE,TST THE SALT LINE
EB 2023 CONGRESSIONAL,EB 2023 CONGRESSIONAL
MARRIOT,MARRIOT
THE OLD ORIGINAL BOOKBINDERS,THE OLD ORIGINAL BOOKBINDERS
ANHEUSER-BUSCH,ANHEUSER-BUSCH
LAURRAPIN LLC C/O KEVIN THOMPSON,LAURRAPIN LLC C/O KEVIN THOMPSON
JEFF SUGGS PHOTOGRAPHY,JEFF SUGGS PHOTOGRAPHY
PARTISTRY EVENTS,PARTISTRY EVENTS
THERESA MENDEZ CATERING,THERESA MENDEZ CATERING
WASHINGTON WALKS LLC,WASHINGTON WALKS LLC
ALTA STRADA RESTAURANT,ALTA STRADA RESTAURANT
MICHELES,MICHELES
PARAISO - MEXICAN RESTAURANT,PARAISO - MEXICAN RESTAURANT
DAUPHIN'S,DAUPHIN'S
THE GATHERING SPOT,THE GATHERING SPOT
JETTIES DELI,JETTIES DELI
DAUPHINE'S,DAUPHINE'S
DEMOCRATIC ISSUES CONFERENCE,DEMOCRATIC ISSUES CONFERENCE
TORTINO RESTURANT,TORTINO RESTURANT
PIZZA PARADISO,PIZZA PARADISO
LARDENTE,LARDENTE
HONEYLEAF PLATTERS LLC,HONEYLEAF PLATTERS LLC
KRUBA THAI AND SUSHI,KRUBA THAI AND SUSHI
CVS HEALTH CORPORATION,CVS HEALTH CORPORATION
BISTRO DU JOUR,BISTRO DU JOUR
ELEVATION BURGER REGAN AI,ELEVATION BURGER REGAN AI
SOFITEL HTL AT WASHINGTON,SOFITEL HTL AT WASHINGTON
KEBEDE CHIKSSA,KEBEDE CHIKSSA
PASARA THAI - KINGSTOWNE TOWNE,PASARA THAI - KINGSTOWNE TOWNE
COUNTRY INN,COUNTRY INN
KARMA MODERN INDIAN RESTAURANT,KARMA MODERN INDIAN RESTAURANT
B. LIN CATERING LLC,B. LIN CATERING LLC
DUCK & THE PEACH,DUCK & THE PEACH
SHOTO,SHOTO
ILILI,ILILI
"LOVE, MAKOTO","LOVE, MAKOTO"
HINE RESTAURANT,HINE RESTAURANT
WASHINGTON REAGAN AIRPORT,WASHINGTON REAGAN AIRPORT
"MASSIVE ENTERTAINMENT, INC.","MASSIVE ENTERTAINMENT, INC."
RUBELL MUSEUM DC,RUBELL MUSEUM DC
CONRAD HOTEL,CONRAD HOTEL
3KINGS EVENTS LLC,3KINGS EVENTS LLC
DESIGNING FLOWERS,DESIGNING FLOWERS
RIGGS HOTEL,RIGGS HOTEL
TWO BOARD TEACHERS,TWO BOARD TEACHERS
LEES FLOWER SHOP,LEES FLOWER SHOP
HONEYLEAF PLATTERS,HONEYLEAF PLATTERS
CANALES DELICATESSEN,CANALES DELICATESSEN
CALL YOUR MOTHER BAGELS,CALL YOUR MOTHER BAGELS
FINE SWEET SHOP,FINE SWEET SHOP
CUSTOM CUISINE CATERING DC,CUSTOM CUISINE CATERING DC
YOTEL DC,YOTEL DC
CAVA ALEXANDRIA VA,CAVA ALEXANDRIA VA
WHARF GRILL,WHARF GRILL
APPLE SPICE JUNCTION,APPLE SPICE JUNCTION
TYSON'S CREATIONS LLC,TYSON'S CREATIONS LLC
C.C. ONNEN LLC,C.C. ONNEN LLC
AMBAR CAPITOL HILL RESTAURANT,AMBAR CAPITOL HILL RESTAURANT
SENATE CAFETERIA,SENATE CAFETERIA
"MBRF, INC","MBRF, INC"
HILTON ARLINGTON,HILTON ARLINGTON
LEDO'S PIZZA,LEDO'S PIZZA
HARVEST TIDE STEAKHOUSE,HARVEST TIDE STEAKHOUSE
JETTIES DOWNTOWN,JETTIES DOWNTOWN
VERSATILE FOODS,VERSATILE FOODS
JANE JANE,JANE JANE
THE ROOST,THE ROOST
DOLAN UYGHUR RESTAURANT,DOLAN UYGHUR RESTAURANT
MCG ABS,MCG ABS
DRIZLY,DRIZLY
CONGRESSIONAL CLUB MUSEUM AND FOUNDATION,CONGRESSIONAL CLUB MUSEUM AND FOUNDATION
MILLAR CO CATERING,MILLAR CO CATERING
ROYAL SANDS,ROYAL SANDS
RED FOX,RED FOX
ACG PROPERTIES,ACG PROPERTIES
JACKIE AMERICAN BISTRO,JACKIE AMERICAN BISTRO
DEMOCRATIC CAUCUS LUNCHEON FUND,DEMOCRATIC CAUCUS LUNCHEON FUND
NINA MAY,NINA MAY
CHOPSMITH,CHOPSMITH
KRUBA RESTURANT,KRUBA RESTURANT
THE CAKEROOM,THE CAKEROOM
H&CHICKEN,H&CHICKEN
VINTAGE BY DESIGN,VINTAGE BY DESIGN
ABUNAI POKE,ABUNAI POKE
1607 STRATEGIES,1607 STRATEGIES
THE RITZ CARLTON HOTEL,THE RITZ CARLTON HOTEL
THE ST. REGIS,THE ST. REGIS
MAH-ZE-DAHR,MAH-ZE-DAHR
THAI TALAY,THAI TALAY
BABY SHANK,BABY SHANK
FAT FISH,FAT FISH
PARAISO RESTAURANT,PARAISO RESTAURANT
REYNOLDS AMERICAN INC.,REYNOLDS AMERICAN INC.
DEMAND ELECTIONS,DEMAND ELECTIONS
KIRWAN'S,KIRWAN'S
CARUSO'S GROCERY,CARUSO'S GROCERY
HAN PALACE,HAN PALACE
MANDU DC,MANDU DC
1M PROPERTIES LLC,1M PROPERTIES LLC
KILROY'S RESTAURANT,KILROY'S RESTAURANT
CLIFTON BETTERMENT ASSOCIATION,CLIFTON BETTERMENT ASSOCIATION
JAMMING EVENTS,JAMMING EVENTS
MICHELLE'S,MICHELLE'S
VOUGHT STRATEGIES LLC,VOUGHT STRATEGIES LLC
AT-RISK,AT-RISK
WOK AND ROLL KARAOKE,WOK AND ROLL KARAOKE
MI PUEBLO RESTAURANT AND SPORTS BAR,MI PUEBLO RESTAURANT AND SPORTS BAR
SOCIAL BURGER,SOCIAL BURGER
WEGMANS - RESTON,WEGMANS - RESTON
SAFEWAY 1570 RESTON,SAFEWAY 1570 RESTON
TASTE OF SPRINGFIELD FESTIVAL,TASTE OF SPRINGFIELD FESTIVAL
"DAYNA FIELDS BLO, LLC","DAYNA FIELDS BLO, LLC"
TW&M 221 POS,TW&M 221 POS
IL PIATTO,IL PIATTO
CROWNE PLAZA NATIONAL AIRPORT VERANDA,CROWNE PLAZA NATIONAL AIRPORT VERANDA
BRUN LLC,BRUN LLC
"APRONS LLC, DBA ROOT & STEM CATERING","APRONS LLC, DBA ROOT & STEM CATERING"
HADDAD EVENTS LLC,HADDAD EVENTS LLC
EMMY SQUARED PIZZA,EMMY SQUARED PIZZA
LONG SHOT RESTAURANTS,LONG SHOT RESTAURANTS
TATTE,TATTE
S&R LIQUORS,S&R LIQUORS
CLASSY CORKS,CLASSY CORKS
CHICKEN AND WHISKEY,CHICKEN AND WHISKEY
TATTE BAKERY,TATTE BAKERY
TEAISM DC,TEAISM DC
THE DRINK LINK,THE DRINK LINK
SAGE STRATEGIES LLC,SAGE STRATEGIES LLC
"CPE GROUP, LLC","CPE GROUP, LLC"
USHR OFFICE OF FINANCE,USHR OFFICE OF FINANCE
CARMINES ITALIAN RESTAURANT,CARMINES ITALIAN RESTAURANT
KNEAD,KNEAD
GATSBY,GATSBY
BLACK DOG CONSULTING LLC,BLACK DOG CONSULTING LLC
MIKE LUX MEDIA,MIKE LUX MEDIA
HYATT REGENCY BALTIMORE HYATT CORPORATION OF MARYLAND,HYATT REGENCY BALTIMORE HYATT CORPORATION OF MARYLAND
JEFFERSON'S RESTAURANT & TAPROOM,JEFFERSON'S RESTAURANT & TAPROOM
SWEETGREEN CAPITOL HILL,SWEETGREEN CAPITOL HILL
U.S. HOUSE OF REPRESENTATIVES CATERING,U.S. HOUSE OF REPRESENTATIVES CATERING
USHR,USHR
DEMOCRATIC CAUCUS LUNCH FUND,DEMOCRATIC CAUCUS LUNCH FUND
MAXWELL PARK SHAW,MAXWELL PARK SHAW
DESERT SNACK BAR,DESERT SNACK BAR
CONRAD WASH DC,CONRAD WASH DC
"HINE RESTAURANTS LLC THE DUCK & THE PEACH, LA COLLINA, AND THE WELLS","HINE RESTAURANTS LLC THE DUCK & THE PEACH, LA COLLINA, AND THE WELLS"
WALDORF ASTORIA,WALDORF ASTORIA
T-MOBILE USA INC PAC (T-PAC),T-MOBILE USA INC PAC (T-PAC)
DC CAP HOTELIER LLC,DC CAP HOTELIER LLC
WASHINGTON FOOTBALL,WASHINGTON FOOTBALL
GINZA,GINZA
HERTZ RENTAL CAR,HERTZ RENTAL CAR
LAMAJ IN THE CITY,LAMAJ IN THE CITY
THE POINT,THE POINT
BUCA DE BEPPO,BUCA DE BEPPO
AM TRUCKING ASSOCIATION,AM TRUCKING ASSOCIATION
BAKER HOSTETLER PAC,BAKER HOSTETLER PAC
BEST BUNS BREAD COMPANY,BEST BUNS BREAD COMPANY
KING STREET OYSTER BAR,KING STREET OYSTER BAR
JUSTIN MUSIC LLC,JUSTIN MUSIC LLC
YOUNG CHOW CHENS,YOUNG CHOW CHENS
2 SISTERS DELI,2 SISTERS DELI
JUNCTION,JUNCTION
HARVEST TIDE CAPITOL HILL,HARVEST TIDE CAPITOL HILL
FANCY CAKES,FANCY CAKES
CHIKO DC,CHIKO DC
MAVERICK OUTFITTERS,MAVERICK OUTFITTERS
HOON & ASSOCIATES,HOON & ASSOCIATES
RONALD REAGAN AIRPORT,RONALD REAGAN AIRPORT
BAZAAR,BAZAAR
TST DISTRICT TACO,TST DISTRICT TACO
CHLOE - WASHINGTON,CHLOE - WASHINGTON
AC HOTEL,AC HOTEL
SAUF HAUS BIER HAL & GARTEN,SAUF HAUS BIER HAL & GARTEN
SA,SA
DOC SHOP LLC,DOC SHOP LLC
HEIRLOOM DC,HEIRLOOM DC
ZOCA MEXICAN RESTAURENT,ZOCA MEXICAN RESTAURENT
THE LANE @ IVY CITY,THE LANE @ IVY CITY
DISTRICT LIQUORS,DISTRICT LIQUORS
OFFICINA AR THE WHARF,OFFICINA AR THE WHARF
GATSBY RESTAURANT,GATSBY RESTAURANT
"HINE RESTAURANTS, LLC","HINE RESTAURANTS, LLC"
HOUSE OF CHOCOLATE,HOUSE OF CHOCOLATE
EZCATERTHE GREENBEE,EZCATERTHE GREENBEE
THE SMITH - PENN QUARTER,THE SMITH - PENN QUARTER
OSBORNE EVENTS,OSBORNE EVENTS
CAVA FOODS,CAVA FOODS
CHACHO SPIRITS,CHACHO SPIRITS
"CORK & FORK, LLC","CORK & FORK, LLC"
CRYSTAL CITY WINE SHOP,CRYSTAL CITY WINE SHOP
FAEGRE DRINKER POLITICAL ACTION COMMITTEE (FAEGRE DRINKER PAC),FAEGRE DRINKER POLITICAL ACTION COMMITTEE (FAEGRE DRINKER PAC)
OSTERIA MORIN,OSTERIA MORIN
THE CAPITAL BURGER,THE CAPITAL BURGER
LOLAS,LOLAS
TATTE BAKERY & CAFE,TATTE BAKERY & CAFE
LE CLOU,LE CLOU
COSTCO - MT VERNON,COSTCO - MT VERNON
NATIONAL INDIAN GAMING ASSOC.,NATIONAL INDIAN GAMING ASSOC.
USHER CATERING,USHER CATERING
BOXCAR TAVERN DC,BOXCAR TAVERN DC
VILLAGE SWEET,VILLAGE SWEET
KNEAD HOSPITALITY + DESIGN,KNEAD HOSPITALITY + DESIGN
YOTEL WASHINGTON DC,YOTEL WASHINGTON DC
WORLD EXECUTIVE CHARTER,WORLD EXECUTIVE CHARTER
ROYAL SANDS SOCIAL CLUB,ROYAL SANDS SOCIAL CLUB
SILVER SOCIAL,SILVER SOCIAL
PUTTERY,PUTTERY
MY CAKE THEORY BAKERY,MY CAKE THEORY BAKERY
PLAYA OCHO CANTINA,PLAYA OCHO CANTINA
TAKODA NAVY YARD,TAKODA NAVY YARD
ZOCA,ZOCA
SUPRA LLC,SUPRA LLC
4TH STREET DINING INC./OTTOMAN TAVERN,4TH STREET DINING INC./OTTOMAN TAVERN
KNEAD HD,KNEAD HD
CHOONG MAN CHICKEN & SEAFOOD,CHOONG MAN CHICKEN & SEAFOOD
SALK STRATEGIES,SALK STRATEGIES
KNEAD HOSPITALITY,KNEAD HOSPITALITY
SUSHI ROCK ARLINGTON,SUSHI ROCK ARLINGTON
THE CONGRESSIONAL INSTITUTE INC,THE CONGRESSIONAL INSTITUTE INC
SOLACE OUTPOST DC,SOLACE OUTPOST DC
AUGIE'S MUSSEL HOUSE AND BEER GARDEN,AUGIE'S MUSSEL HOUSE AND BEER GARDEN
DUDLEY'S SPORTS BAR,DUDLEY'S SPORTS BAR
CALL YOUR MOTHER DC,CALL YOUR MOTHER DC
CSI - COMPOSITION SYSTEMS INC.,CSI - COMPOSITION SYSTEMS INC.
SWEET GREENS,SWEET GREENS
PARROTI RESTAURANT,PARROTI RESTAURANT
QUADRANT,QUADRANT
FIGHT CLUB,FIGHT CLUB
THE ST. REGIS WASHINGTON DC,THE ST. REGIS WASHINGTON DC
BORINQUEN,BORINQUEN
